Dissecting Hessian: Understanding Common Structure of Hessian in Neural Networks,['https://www.semanticscholar.org/paper/Dissecting-Hessian%3A-Understanding-Common-Structure-Wu-Zhu/ba0d43cb63b83a95cf56d13213b07d42f0c3bb40'],"[{'Citations': 2, 'Highly Influential Citations': '1', 'Background Citations': '2'}]"
A Unified Framework for Convolution-based Graph Neural Networks,['https://www.semanticscholar.org/paper/Graph-Neural-Networks-with-Haar-Transform-Based-and-Zheng-Zhou/1453aae82623f3a953ddf01dff4a63435fec4b19'],"[{'Citations': 2, 'Highly Influential Citations': '1'}]"
Function Contrastive Learning of Transferable Representations,['https://www.semanticscholar.org/paper/Function-Contrastive-Learning-of-Transferable-Gondal-Joshi/ce542ed16108aa13a110572360afee0088a69a43'],[{'Citations': 0}]
Manifold Regularization for Locally Stable Deep Neural Networks,['https://www.semanticscholar.org/paper/Manifold-Regularization-for-Locally-Stable-Deep-Jin-Rinard/63d529b0a9aabfe12a8fc6c5eebda869fc471ed8'],"[{'Citations': 3, 'Highly Influential Citations': '1', 'Background Citations': '1', 'Methods Citations': '1'}]"
Variational Invariant Learning for Bayesian Domain Generalization,['https://www.semanticscholar.org/paper/A-Bit-More-Bayesian%3A-Domain-Invariant-Learning-with-Xiao-Shen/ac999a467473af5e3b6764fcd1f24efc5432adb9'],[{'Citations': 0}]
Minimal Geometry-Distortion Constraint for Unsupervised Image-to-Image Translation,['https://www.semanticscholar.org/paper/2D-MRI-brain-segmentation-by-using-feasibility-Pedoia-Binaghi/10a08490d13f11ae437c2b7e1c7585cdb49f891d'],"[{'Citations': 4, 'Methods Citations': '1'}]"
Rethinking Uncertainty in Deep Learning: Whether and How it Improves Robustness,['https://www.semanticscholar.org/paper/Rethinking-Uncertainty-in-Deep-Learning%3A-Whether-it-Jin-Fan/30549ef69fbefcd7c160b8adff65395e8407e71b'],[{'Citations': 0}]
A Closer Look at Codistillation for Distributed Training,['https://www.semanticscholar.org/paper/A-Closer-Look-at-Codistillation-for-Distributed-Sodhani-Delalleau/4ada73e43f4f277d4c9c9970c59d48b1f5379c81'],[{'Citations': 0}]
Descending through a Crowded Valley — Benchmarking Deep Learning Optimizers,['https://www.semanticscholar.org/paper/Descending-through-a-Crowded-Valley-Benchmarking-Schmidt-Schneider/7f8ba361f54e66546dfb09165cb3e6d5655b6400'],"[{'Citations': 16, 'Highly Influential Citations': '1', 'Background Citations': '5', 'Methods Citations': '2', 'Results Citations': '1'}]"
Prior Preference Learning From Experts: Designing A Reward with Active Inference,['https://www.semanticscholar.org/paper/Prior-Preference-Learning-from-Experts%3A-Designing-a-Shin-Kim/988812a7de97d6b699b262e8b5490f49052f1086'],[{'Citations': 0}]
Training By Vanilla SGD with Larger Learning Rates,['https://www.semanticscholar.org/paper/Stagewise-Training-Accelerates-Convergence-of-Error-Yang-Yan/6c7bdc8523707779160d1a6420741b98ec2e317c'],"[{'Citations': 33, 'Highly Influential Citations': '11', 'Background Citations': '20', 'Methods Citations': '11', 'Results Citations': '3'}]"
RSO: A Gradient Free Sampling Based Approach For Training Deep Neural Networks,['https://www.semanticscholar.org/paper/RSO%3A-A-Gradient-Free-Sampling-Based-Approach-For-Tripathi-Singh/2a659ca9da778c3adae2ed3f438ff0168df10a02'],[{'Citations': 1}]
Synthesizer: Rethinking Self-Attention for Transformer Models,['https://www.semanticscholar.org/paper/Synthesizer%3A-Rethinking-Self-Attention-in-Models-Tay-Bahri/7c5c149699a0ba54b52cd5b9e291077f4a1f9d13'],"[{'Citations': 57, 'Highly Influential Citations': '8', 'Background Citations': '26', 'Methods Citations': '20', 'Results Citations': '3'}]"
DO-GAN: A Double Oracle Framework for Generative Adversarial Networks,['https://www.semanticscholar.org/paper/DO-GAN%3A-A-Double-Oracle-Framework-for-Generative-Aung-Wang/eeb265b1e62ecf8b8e9975e28884927bb9c96d0d'],[{'Citations': 0}]
Relational Learning with Variational Bayes,['https://www.semanticscholar.org/paper/Knowledge-Generation-Variational-Bayes-on-Knowledge-Wolf/06fc6779eb360dc3b009607ef401031dd524fc39'],[{'Citations': 0}]
MQTransformer: Multi-Horizon Forecasts with Context Dependent and Feedback-Aware Attention,['https://www.semanticscholar.org/paper/MQTransformer%3A-Multi-Horizon-Forecasts-with-Context-Eisenach-Patel/0625c4f76eae494bd7b6c63c96e10305914e7424'],"[{'Citations': 3, 'Background Citations': '2'}]"
MixCon: Adjusting the Separability of Data Representations for Harder Data Recovery,['https://www.semanticscholar.org/paper/MixCon%3A-Adjusting-the-Separability-of-Data-for-Data-Li-Huang/7e506097d0b1dcba5558cb80f1eb005de39071ea'],[{'Citations': 0}]
On the Power of Abstention and Data-Driven Decision Making for Adversarial Robustness,['https://www.semanticscholar.org/paper/On-the-Power-of-Abstention-and-Data-Driven-Decision-Balcan-Blum/3e93158b34ecdae4cbe3fd47c22046ded74302b2'],"[{'Citations': 3, 'Background Citations': '2', 'Methods Citations': '1'}]"
Provably Faster Algorithms for Bilevel Optimization and Applications to Meta-Learning,['https://www.semanticscholar.org/paper/Provably-Faster-Algorithms-for-Bilevel-Optimization-Ji-Yang/98b45649986a66d5ae5c4f34092879bfb442dc68'],"[{'Citations': 5, 'Highly Influential Citations': '3', 'Background Citations': '4', 'Methods Citations': '1', 'Results Citations': '1'}]"
Adversarial Masking: Towards Understanding Robustness Trade-off for Generalization,['https://www.semanticscholar.org/paper/Towards-Understanding-Adversarial-Examples-Data-and-Sun-Zhu/ebde1d64f5a77f36258ac6c23f6285050968e3f9'],"[{'Citations': 9, 'Background Citations': '7', 'Methods Citations': '1', 'Results Citations': '1'}]"
Reverse engineering learned optimizers reveals known and novel mechanisms,['https://www.semanticscholar.org/paper/Reverse-engineering-learned-optimizers-reveals-and-Maheswaranathan-Sussillo/55fef8e09f04608019cd211eb609a4f320fedaa6'],"[{'Citations': 2, 'Background Citations': '1'}]"
Deep Data Flow Analysis,['https://www.semanticscholar.org/paper/Deep-Data-Flow-Analysis-Cummins-Leather/45d5f8773f470bdc89405dda7c0e6a65a2af983a'],"[{'Citations': 1, 'Highly Influential Citations': '1', 'Background Citations': '1', 'Methods Citations': '1'}]"
(Updated submission 11/20/2020) MISIM: A Novel Code Similarity System,['https://www.semanticscholar.org/paper/MISIM%3A-A-Novel-Code-Similarity-System.-Ye-Zhou/0d93d1943ebd0372d46ec1bdff4cb27c44a237a2'],"[{'Citations': 4, 'Highly Influential Citations': '1', 'Background Citations': '2', 'Methods Citations': '2'}]"
JAKET: Joint Pre-training of Knowledge Graph and Language Understanding,['https://www.semanticscholar.org/paper/JAKET%3A-Joint-Pre-training-of-Knowledge-Graph-and-Yu-Zhu/37bf0bf34603145246c3311df19e2afdf6e0270a'],"[{'Citations': 5, 'Background Citations': '4', 'Methods Citations': '2'}]"
On The Adversarial Robustness of 3D Point Cloud Classification,['https://www.semanticscholar.org/paper/On-the-Adversarial-Robustness-of-3D-Point-Cloud-Sun-Koenig/6d3c439cfa3c9be7bbffa1d37192c6b3d90ed8e0'],"[{'Citations': 3, 'Background Citations': '2'}]"
Leveraging affinity cycle consistency to isolate factors of variation in learned representations,['https://www.semanticscholar.org/paper/LEVERAGING-AFFINITY-CYCLE-CONSISTENCY-TO-ISO-LATE/97575578c39ad097cce7c7b287d1cca6660fcfaa'],[{'Citations': 0}]
Generalizing Graph Convolutional Networks via Heat Kernel,['https://www.semanticscholar.org/paper/Action-Recognition-with-Kernel-based-Graph-Networks-Sahbi/a94687d9deca064e0476789ab5c0b00ca75326fb'],[{'Citations': 0}]
"For interpolating kernel machines, minimizing the norm of the ERM solution minimizes stability",['https://www.semanticscholar.org/paper/For-interpolating-kernel-machines%2C-minimizing-the-Rangamani-Rosasco/03912d6f3de9acbb88b4bc67629f600219f8ffc1'],[{'Citations': 1}]
Robust Temporal Ensembling,['https://www.semanticscholar.org/paper/Graph-temporal-ensembling-based-semi-supervised-for-Shi-Su/bbadb704f71900c64920b36559a7cbb3d767b265'],"[{'Citations': 13, 'Background Citations': '3', 'Methods Citations': '2'}]"
Adversarial Feature Desensitization,['https://www.semanticscholar.org/paper/Adversarial-Feature-Desensitization-Bashivan-Richards/4bc96fe802a7a900df3adc8f5a4717ef2e3c7dd7'],[{'Citations': 1}]
Improved Contrastive Divergence Training of Energy Based Models,['https://www.semanticscholar.org/paper/Improved-Contrastive-Divergence-Training-of-Energy-Du-Li/13aa7fb1e8838e398bf5e1f7ad09bc680b777016'],"[{'Citations': 4, 'Highly Influential Citations': '1', 'Background Citations': '2', 'Methods Citations': '2'}]"
Extrapolatable Relational Reasoning With Comparators in Low-Dimensional Manifolds,['https://www.semanticscholar.org/paper/Generalisable-Relational-Reasoning-With-Comparators-Wang-Jamnik/68ff0be22bbb29592d4afbdc5bd18cb2c912089d'],"[{'Citations': 1, 'Background Citations': '1'}]"
Systematic Analysis of Cluster Similarity Indices: How to Validate Validation Measures,['https://www.semanticscholar.org/paper/Systematic-Analysis-of-Cluster-Similarity-Indices%3A-Gosgens-Tikhonov/708ecbf56ef3a96281d1d32cf87bad1106f26665'],"[{'Citations': 3, 'Background Citations': '1'}]"
Deep Learning with Data Privacy via Residual Perturbation,['https://www.semanticscholar.org/paper/Robust-Machine-Learning-via-Privacy%2FRate-Distortion-Wang-Aeron/88cb24532bebfbbbc589feb42ae589148abf1296'],[{'Citations': 0}]
Safe Reinforcement Learning with Natural Language Constraints,['https://www.semanticscholar.org/paper/Safe-Reinforcement-Learning-with-Natural-Language-Yang-Hu/bc4d7950ca595e9c03da312214c79a32d65cc8a4'],[{'Citations': 0}]
Dynamic Backdoor Attacks Against Deep Neural Networks,['https://www.semanticscholar.org/paper/Invisible-Backdoor-Attacks-Against-Deep-Neural-Li-Zhao/423147099e82a7d3b32ef6d5f9fe8f94a29c6ffc'],"[{'Citations': 28, 'Highly Influential Citations': '2', 'Background Citations': '19', 'Methods Citations': '4', 'Results Citations': '2'}]"
Intelligent Matrix Exponentiation,['https://www.semanticscholar.org/paper/Intelligent-Matrix-Exponentiation-Fischbacher-Comsa/e44b7ac09c5d2d604e85dc84fa4571263071e7a2'],[{'Citations': 0}]
UneVEn: Universal Value Exploration for Multi-Agent Reinforcement Learning,['https://www.semanticscholar.org/paper/UneVEn%3A-Universal-Value-Exploration-for-Multi-Agent-Gupta-Mahajan/10228cfc5ccb33119262a83de5db8a58dd35d9a5'],"[{'Citations': 4, 'Highly Influential Citations': '1', 'Background Citations': '3'}]"
Robust Constrained Reinforcement Learning for Continuous Control with Model Misspecification,['https://www.semanticscholar.org/paper/Robust-Constrained-Reinforcement-Learning-for-with-Mankowitz-Calian/5869591fffb4bdb1196cc71d1c4a14bb30e484b4'],"[{'Citations': 1, 'Methods Citations': '1'}]"
Environment Predictive Coding for Embodied Agents,['https://www.semanticscholar.org/paper/Environment-Predictive-Coding-for-Embodied-Agents-Ramakrishnan-Nagarajan/d857c7365c373395b494e1bc11bff528620ce74b'],"[{'Citations': 1, 'Background Citations': '1'}]"
A Sharp Analysis of Model-based Reinforcement Learning with Self-Play,['https://www.semanticscholar.org/paper/A-Sharp-Analysis-of-Model-based-Reinforcement-with-Liu-Yu/8820f35b9776fe427cffad2d776ce75f44bc81ea'],"[{'Citations': 11, 'Highly Influential Citations': '2', 'Background Citations': '8', 'Methods Citations': '3', 'Results Citations': '1'}]"
Consistency and Monotonicity Regularization for Neural Knowledge Tracing,['https://www.semanticscholar.org/paper/Consistency-and-Monotonicity-Regularization-for-Lee-Choi/0606ccfdb562d4eb2bf1e8d49e8e1f982c9ba09d'],[{'Citations': 0}]
Differentiable Optimization of Generalized Nondecomposable Functions using Linear Programs,['https://www.semanticscholar.org/paper/Survey-of-Sequential-Convex-Programming-and-Messerer-Baumgaertner/bbacd9788b532aae8033a59d2ae70affe8b31566'],"[{'Citations': 2, 'Background Citations': '1'}]"
Coverage as a Principle for Discovering Transferable Behavior in Reinforcement Learning,['https://www.semanticscholar.org/paper/Coverage-as-a-Principle-for-Discovering-Behavior-in-Campos-Sprechmann/637cb5b797697930d7d1577031134801af99f83d'],"[{'Citations': 5, 'Highly Influential Citations': '1', 'Background Citations': '3', 'Methods Citations': '2'}]"
A Unified Paths Perspective for Pruning at Initialization,['https://www.semanticscholar.org/paper/A-Unified-Paths-Perspective-for-Pruning-at-Gebhart-Saxena/a9ad2d274451fe490c82cdd69c4537c80051e2fc'],"[{'Citations': 2, 'Methods Citations': '1'}]"
Differentiable Weighted Finite-State Transducers,['https://www.semanticscholar.org/paper/Differentiable-Weighted-Finite-State-Transducers-Hannun-Pratap/9112be1801598125d463febb96a525227c32acc1'],"[{'Citations': 3, 'Background Citations': '3'}]"
Task-Agnostic and Adaptive-Size BERT Compression,['https://www.semanticscholar.org/paper/NAS-BERT%3A-Task-Agnostic-and-Adaptive-Size-BERT-with-Xu-Tan/dd0a27aa2285bc64798fa76944400ab6d9ce3025'],[{'Citations': 0}]
Deepening Hidden Representations from Pre-trained Language Models,['https://www.semanticscholar.org/paper/Deepening-Hidden-Representations-from-Pre-trained-Yang-Zhao/d5a7fb74bbb974c84e03479c29da8527922d5e0f'],"[{'Citations': 2, 'Background Citations': '1'}]"
Information distance for neural network functions,['https://www.semanticscholar.org/paper/OnionNet%3A-a-Multiple-Layer-Convolutional-Neural-for-Zheng-Fan/1941106af14f937cf1845ef082ec9210e3ee4c92'],"[{'Citations': 29, 'Highly Influential Citations': '4', 'Background Citations': '7', 'Methods Citations': '7', 'Results Citations': '1'}]"
Calibrated Adversarial Refinement for Stochastic Semantic Segmentation,['https://www.semanticscholar.org/paper/Calibrated-Adversarial-Refinement-for-Multimodal-Kassapis-Dikov/a7f04e04528f90d4fe41486ed0b546d7ed9134e9'],[{'Citations': 0}]
Isometric Autoencoders,['https://www.semanticscholar.org/paper/Isometric-Autoencoders-Atzmon-Gropp/18ed38b4e0a95d9ad81ee9b827ee99ddcfe9e41c'],"[{'Citations': 4, 'Background Citations': '2', 'Methods Citations': '1'}]"
Decentralized Deterministic Multi-Agent Reinforcement Learning,['https://www.semanticscholar.org/paper/Decentralized-Deterministic-Multi-Agent-Learning-Grosnit-Cai/f1a2c021b21580e19d60a50f23c71aaa1c122e97'],[{'Citations': 0}]
Selfish Sparse RNN Training,['https://www.semanticscholar.org/paper/Selfish-Sparse-RNN-Training-Liu-Mocanu/4df2175c0daadf630623a505f623fe41a386853d'],"[{'Citations': 8, 'Background Citations': '4', 'Methods Citations': '3', 'Results Citations': '1'}]"
Addressing the Topological Defects of Disentanglement,['https://www.semanticscholar.org/paper/Addressing-the-Topological-Defects-of-via-Operators-Bouchacourt-Ibrahim/84c39ca4b3790881f7511ad590682642f9f739df'],[{'Citations': 2}]
A new accelerated gradient method inspired by continuous-time perspective,['https://www.semanticscholar.org/paper/A-New-Accelerated-Gradient-Method-Inspired-by-Time/2e41f21a20d9aea6c150fcf3b26ce17507a1632f'],[{'Citations': 0}]
Defective Convolutional Networks,['https://www.semanticscholar.org/paper/Defective-Convolutional-Networks-Luo-Cai/ee951766b87b0040366721ee97215832e5753982'],[{'Citations': 1}]
Improving Local Effectiveness for Global Robustness Training,['https://www.semanticscholar.org/paper/Hierarchical-Bayesian-Network-Based-Incremental-for-Wu-Xu/22996a7f9cee4ae6adcfe0429af822935a3d3c9f'],[{'Citations': 1}]
Real-time Uncertainty Decomposition for Online Learning Control,['https://www.semanticscholar.org/paper/Real-time-Uncertainty-Decomposition-for-Online-Umlauft-Lederer/d44145f08aced4bea7e9f8f6c540b3734203cc32'],[{'Citations': 1}]
Inverse Constrained Reinforcement Learning,['https://www.semanticscholar.org/paper/Inverse-Constrained-Reinforcement-Learning-Anwar-Malik/8db442c4ab5bd65b6a02b2d60d47f0dbf3f05fa6'],[{'Citations': 0}]
Catastrophic Fisher Explosion: Early Phase Fisher Matrix Impacts Generalization,['https://www.semanticscholar.org/paper/Catastrophic-Fisher-Explosion%3A-Early-Phase-Fisher-Jastrzebski-Arpit/3ce2f7a1f857725ca3f477967aeef96ccf4eb0c4'],"[{'Citations': 4, 'Background Citations': '1', 'Methods Citations': '1'}]"
Dynamic of Stochastic Gradient Descent with State-dependent Noise,['https://www.semanticscholar.org/paper/Dynamic-of-Stochastic-Gradient-Descent-with-Noise-Meng-Gong/03f9e13444ffbc8eea9df12cf2d08f643e3caf19'],"[{'Citations': 2, 'Background Citations': '1'}]"
Variance Based Sample Weighting for Supervised Deep Learning,['https://www.semanticscholar.org/paper/Variance-Based-Samples-Weighting-for-Supervised-Novello-Po%C3%ABtte/3e5b70927f1fda224da3f9d27d9bcd171a1737af'],[{'Citations': 0}]
Invertible Manifold Learning for Dimension Reduction,['https://www.semanticscholar.org/paper/Invertible-Manifold-Learning-for-Dimension-Li-Lin/0d781e4047c4416cd3071e3fde138ee15c853ad2'],[{'Citations': 0}]
Efficient Reinforcement Learning in Resource Allocation Problems Through Permutation Invariant Multi-task Learning,['https://www.semanticscholar.org/paper/Efficient-Reinforcement-Learning-in-Resource-Cai-Lim/e5414f6e8ea508a902f6a1da7aedc0b705f25dce'],[{'Citations': 0}]
ADIS-GAN: Affine Disentangled GAN,['https://www.semanticscholar.org/paper/Affine-Disentangled-GAN-for-Interpretable-and-AV-Liu-Saerbeck/d9cf191482b42a0ae5cb62dbb564c9b5b4c68872'],[{'Citations': 0}]
Contextual Knowledge Distillation for Transformer Compression,['https://www.semanticscholar.org/paper/ERNIE-Tiny-%3A-A-Progressive-Distillation-Framework-Su-Chen/70db308d3635bf20bfbc66e177e6744362e4a9cb'],[{'Citations': 0}]
On Disentangled Representations Learned From Correlated Data,['https://www.semanticscholar.org/paper/On-Disentangled-Representations-Learned-From-Data-Trauble-Creager/192029e99ae4364968803abc5885c7a159f8a9ff'],"[{'Citations': 2, 'Background Citations': '2'}]"
Graph Autoencoders with Deconvolutional Networks,['https://www.semanticscholar.org/paper/Graph-Autoencoders-with-Deconvolutional-Networks-Li-Yu/0f5e11d1ec5960be06e3d7f59b796c25edf824eb'],[{'Citations': 0}]
TextSETTR: Label-Free Text Style Extraction and Tunable Targeted Restyling,['https://www.semanticscholar.org/paper/TextSETTR%3A-Label-Free-Text-Style-Extraction-and-Riley-Constant/fe9adbf6143c759ae8e48f29415cfe5d1ac9d232'],"[{'Citations': 3, 'Background Citations': '2', 'Methods Citations': '1'}]"
Feature-Robust Optimal Transport for High-Dimensional Data,['https://www.semanticscholar.org/paper/Feature-Robust-Optimal-Transport-for-Data-Petrovich-Liang/35fd4022156687d36ef706dbae6f0dbe795b3630'],[{'Citations': 2}]
