Similarity Search for Efficient Active Learning and Search of Rare Concepts,,['https://www.semanticscholar.org/paper/Similarity-Search-for-Efficient-Active-Learning-and-Coleman-Chou/dc806581fef7e3d44676a2a08f20cc9d7d964952'],"['https://www.semanticscholar.org/author/Edward-Chou/34613203', 'https://www.semanticscholar.org/author/Cody-A.-Coleman/2866919', 'https://www.semanticscholar.org/author/I.-Z.-Yalniz/3059058']"
Client Selection in Federated Learning: Convergence Analysis and Power-of-Choice Selection Strategies,,['https://www.semanticscholar.org/paper/Client-Selection-in-Federated-Learning%3A-Convergence-Cho-Wang/e245f15bdddac514454fecf32f2a3ecb069f6dec'],"['https://www.semanticscholar.org/author/Y.-J.-Cho/2115013', 'https://www.semanticscholar.org/author/Jianyu-Wang/30880777', 'https://www.semanticscholar.org/author/Gauri-Joshi/144225970']"
Closing the Generalization Gap in One-Shot Object Detection,,['https://www.semanticscholar.org/paper/Closing-the-Generalization-Gap-in-One-Shot-Object-Michaelis-Bethge/87cc2fe9c1e3b9041a6afe1b2a86f481ae7d0439'],"['https://www.semanticscholar.org/author/Claudio-Michaelis/40899528', 'https://www.semanticscholar.org/author/M.-Bethge/1731199', 'https://www.semanticscholar.org/author/Alexander-S.-Ecker/1746183']"
Dependency Structure Discovery from Interventions,,['https://www.semanticscholar.org/paper/Non-intuitive-conditional-independence-facts-hold-Maier-Marazopoulou/2a50231a60f58b731e25b8b503a6c39ee86e5eac'],"['https://www.semanticscholar.org/author/Katerina-Marazopoulou/3118420', 'https://www.semanticscholar.org/author/David-D.-Jensen/2057064256', 'https://www.semanticscholar.org/author/Marc-E.-Maier/1733462']"
Exchanging Lessons Between Algorithmic Fairness and Domain Generalization,,['https://www.semanticscholar.org/paper/Exchanging-Lessons-Between-Algorithmic-Fairness-and-Creager-Jacobsen/1d3db17897e9d031f70414771d71314c7b356545'],"['https://www.semanticscholar.org/author/Elliot-Creager/3422145', 'https://www.semanticscholar.org/author/J.-Jacobsen/51919565', 'https://www.semanticscholar.org/author/R.-Zemel/1804104']"
PettingZoo: Gym for Multi-Agent Reinforcement Learning,,['https://www.semanticscholar.org/paper/PettingZoo%3A-Gym-for-Multi-Agent-Reinforcement-Terry-Black/50ad46d53bfa65b2bcba07a291e76946a1297454'],"['https://www.semanticscholar.org/author/Benjamin-Black/2056120610', 'https://www.semanticscholar.org/author/Justin-K.-Terry/153204999', 'https://www.semanticscholar.org/author/P.-Ravi/145451543']"
Mixture Representation Learning with Coupled Autoencoding Agents,,['https://www.semanticscholar.org/paper/Mixture-Representation-Learning-with-Coupled-Marghi-Gala/2841dcf1700a5f4ef7e8c1a20196b10a57c8d62f'],"['https://www.semanticscholar.org/author/Rohan-Gala/2930234', 'https://www.semanticscholar.org/author/U.-S%C3%BCmb%C3%BCl/2419335', 'https://www.semanticscholar.org/author/Y.-M.-Marghi/1913955']"
WeMix: How to Better Utilize Data Augmentation,,['https://www.semanticscholar.org/paper/WeMix%3A-How-to-Better-Utilize-Data-Augmentation-Xu-Noy/82a8b506789a6a9c0869e5235011920f88f2e712'],"['https://www.semanticscholar.org/author/Rong-Jin/2060979626', 'https://www.semanticscholar.org/author/Ming-Lin/2115912472', 'https://www.semanticscholar.org/author/Hao-Li/1908359919', 'https://www.semanticscholar.org/author/Yi-Xu/2110289529', 'https://www.semanticscholar.org/author/Qi-Qian/145303057', 'https://www.semanticscholar.org/author/Asaf-Noy/1842198']"
Boosting One-Point Derivative-Free Online Optimization via Residual Feedback,,['https://www.semanticscholar.org/paper/Boosting-One-Point-Derivative-Free-Online-via-Zhang-Zhou/56de27dd5fe15ba3526780c4f40a6af8de0f30d3'],"['https://www.semanticscholar.org/author/M.-Zavlanos/1764546', 'https://www.semanticscholar.org/author/Kaiyi-Ji/24006255', 'https://www.semanticscholar.org/author/Y.-Zhou/1476825339']"
Time-varying Graph Representation Learning via Higher-Order Skip-Gram with Negative Sampling,,['https://www.semanticscholar.org/paper/Time-varying-Graph-Representation-Learning-via-with-Piaggesi-Panisson/b87c8c07ecb0c129150d3cbde191d09c9bd8b434'],"['https://www.semanticscholar.org/author/Simone-Piaggesi/148115261', 'https://www.semanticscholar.org/author/A.-Panisson/2735649']"
Acoustic Neighbor Embeddings,,['https://www.semanticscholar.org/paper/Acoustic-Neighbor-Embeddings-Jeon/6593b8a1b7d59929ac0699f3ad8657afd4f0478f'],['https://www.semanticscholar.org/author/W.-Jeon/1965860']
Latent Programmer: Discrete Latent Codes for Program Synthesis,,['https://www.semanticscholar.org/paper/Latent-Programmer%3A-Discrete-Latent-Codes-for-Hong-Dohan/67e4189e09def9d4c812bc82b486a5bf983061f6'],"['https://www.semanticscholar.org/author/M.-Zaheer/1771307', 'https://www.semanticscholar.org/author/Charles-Sutton/152549864', 'https://www.semanticscholar.org/author/Rishabh-Singh/50631599', 'https://www.semanticscholar.org/author/Joey-Hong/2110597723', 'https://www.semanticscholar.org/author/David-Dohan/35363891']"
The Advantage Regret-Matching Actor-Critic,,['https://www.semanticscholar.org/paper/The-Advantage-Regret-Matching-Actor-Critic-Gruslys-Lanctot/c53bd6d868efc98fb60fe7baef39069d0fd55349'],"['https://www.semanticscholar.org/author/K.-Tuyls/2274623', 'https://www.semanticscholar.org/author/A.-Gruslys/2203658', 'https://www.semanticscholar.org/author/Marc-Lanctot/1975889']"
Characterizing Structural Regularities of Labeled Data in Overparameterized Models,,['https://www.semanticscholar.org/paper/Characterizing-Structural-Regularities-of-Labeled-Jiang-Zhang/f455641e7c8b979498014c4ea670f1f88671da6d'],"['https://www.semanticscholar.org/author/Chiyuan-Zhang/151505981', 'https://www.semanticscholar.org/author/Ziheng-Jiang/1732910', 'https://www.semanticscholar.org/author/M.-Mozer/144473519', 'https://www.semanticscholar.org/author/Kunal-Talwar/35210462']"
Quantifying Task Complexity Through Generalized Information Measures,,['https://www.semanticscholar.org/paper/How-drivers-adapt-their-behaviour-to-changes-in-The-Onate-Vega-Oviedo-Trespalacios/c3ed1d5b937641f51e2c41ffb5432d687ca8c2d3'],"['https://www.semanticscholar.org/author/Diana-Onate-Vega/1728452155', 'https://www.semanticscholar.org/author/Oscar-Oviedo-Trespalacios/3134173', 'https://www.semanticscholar.org/author/M.-King/145974356']"
Learning One-hidden-layer Neural Networks on Gaussian Mixture Models with Guaranteed Generalizability,,['https://www.semanticscholar.org/paper/Improved-Linear-Convergence-of-Training-CNNs-With-A-Zhang-Wang/2f1978e44a63fff9cb2787d417916646ffa3ba36'],"['https://www.semanticscholar.org/author/Pin-Yu-Chen/153191364', 'https://www.semanticscholar.org/author/Jinjun-Xiong/46590281', 'https://www.semanticscholar.org/author/Sijia-Liu/143743061', 'https://www.semanticscholar.org/author/Shuai-Zhang/2108432203', 'https://www.semanticscholar.org/author/Meng-Wang/152808542']"
Sample weighting as an explanation for mode collapse in generative adversarial networks,,['https://www.semanticscholar.org/paper/Sample-weighting-as-an-explanation-for-mode-in-Eide-Solberg/3e39e1c700fa39e177f21c7fec9ea901ea6ef31e'],"['https://www.semanticscholar.org/author/Eilif-Solberg/1986555575', 'https://www.semanticscholar.org/author/Aksel-Wilhelm-Wold-Eide/74257761', 'https://www.semanticscholar.org/author/I.-K%C3%A5sen/3182045']"
You Only Sample (Almost) Once: Linear Cost Self-Attention Via Bernoulli Sampling,,['https://www.semanticscholar.org/paper/Did-You-Send-It-Pagliaro/bb6ee7ce7c23a12b94dc065f86e72b46f9fa4794'],['https://www.semanticscholar.org/author/M.-Pagliaro/6694877']
D2RL: Deep Dense Architectures in Reinforcement Learning,,['https://www.semanticscholar.org/paper/D2RL%3A-Deep-Dense-Architectures-in-Reinforcement-Sinha-Bharadhwaj/af6de8ee0c8bf4639763b73f205b51dacd490627'],"['https://www.semanticscholar.org/author/Animesh-Garg/1873736', 'https://www.semanticscholar.org/author/S.-Sinha/89140693', 'https://www.semanticscholar.org/author/A.-Srinivas/41207614', 'https://www.semanticscholar.org/author/Homanga-Bharadhwaj/51113848']"
Deep Jump Q-Evaluation for Offline Policy Evaluation in Continuous Action Space,,['https://www.semanticscholar.org/paper/Deep-Jump-Q-Evaluation-for-Offline-Policy-in-Action-Cai-Shi/488126712c7eb2914490343bc443f2cbd9cbb423'],"['https://www.semanticscholar.org/author/R.-Song/145401368', 'https://www.semanticscholar.org/author/C.-Shi/6086301', 'https://www.semanticscholar.org/author/Hengrui-Cai/35568946', 'https://www.semanticscholar.org/author/Wenbin-Lu/13864091']"
Balancing Robustness and Sensitivity using Feature Contrastive Learning,,['https://www.semanticscholar.org/paper/Balancing-Robustness-and-Sensitivity-using-Feature-Kim-Glasner/619c343e93a563a57f1019ec99f8357fb8b16552'],"['https://www.semanticscholar.org/author/Sanjiv-Kumar/152663162', 'https://www.semanticscholar.org/author/Kishore-Papineni/3323275', 'https://www.semanticscholar.org/author/Seungyeon-Kim/5076305', 'https://www.semanticscholar.org/author/S.-Ramalingam/145686644', 'https://www.semanticscholar.org/author/Cho-Jui-Hsieh/1793529', 'https://www.semanticscholar.org/author/Daniel-Glasner/1752652']"
Jointly-Trained State-Action Embedding for Efficient Reinforcement Learning,,['https://www.semanticscholar.org/paper/Jointly-Trained-State-Action-Embedding-for-Learning-Pritz-Ma/3072e5c3cc1926fa4c76fb1312ac738b57368df9'],"['https://www.semanticscholar.org/author/Paul-J.-Pritz/69943376', 'https://www.semanticscholar.org/author/K.-Leung/145353889', 'https://www.semanticscholar.org/author/Liang-Ma/145499462']"
MVP: Multivariate polynomials for conditional generation,,['https://www.semanticscholar.org/paper/MVP-%3A-M-ULTIVARIATE-POLYNOMIALS-FOR-CONDITIONAL/ac1f61b03b95ed6e9d8edf61ba80321e48e778c4'],[]
Multilayer Dense Connections for Hierarchical Concept Classification,,['https://www.semanticscholar.org/paper/Multilayer-Dense-Connections-for-Hierarchical-Parag-Wang/ab92f255bf9ec4c6223e133c705800753ec6654a'],"['https://www.semanticscholar.org/author/T.-Parag/1807477', 'https://www.semanticscholar.org/author/Hongcheng-Wang/3254319']"
Minimum Description Length Recurrent Neural Networks,,['https://www.semanticscholar.org/paper/Using-a-Wiener-Type-Recurrent-Neural-Network-with-Wang-Lin/bd233382f0fd993eb741bf57895f4d77706f1cd7'],"['https://www.semanticscholar.org/author/Yu-Liang-Hsu/2069599074', 'https://www.semanticscholar.org/author/Y.-Yang/2108762406', 'https://www.semanticscholar.org/author/Hung-Yi-Lin/37445177', 'https://www.semanticscholar.org/author/Jeen-Shing-Wang/97773519']"
Communication-Efficient Sampling for Distributed Training of Graph Convolutional Networks,,['https://www.semanticscholar.org/paper/Communication-Efficient-Sampling-for-Distributed-of-Jiang-Rumi/a416f89a2e5bad1d7f045cfaad454b0c0228587c'],"['https://www.semanticscholar.org/author/Masuma-Akter-Rumi/30572038', 'https://www.semanticscholar.org/author/Peng-Jiang/2061282438']"
Dual-Tree Wavelet Packet CNNs for Image Classification,,['https://www.semanticscholar.org/paper/Mechanical-Fault-Diagnosis-based-on-Dual-tree-and-Wu-Guoquan/443a16e58c187ab7de099464896651245fc6d421'],"['https://www.semanticscholar.org/author/Fan-Hongbo/49827807', 'https://www.semanticscholar.org/author/D.-Wu/1960263', 'https://www.semanticscholar.org/author/R.-Guoquan/49126579', 'https://www.semanticscholar.org/author/Xiaolei-Li/2108674793']"
Factorized linear discriminant analysis for phenotype-guided representation learning of neuronal gene expression data,,['https://www.semanticscholar.org/paper/Factorized-linear-discriminant-analysis-for-of-gene-Qiao-Meister/128f1477798f913cde343c2ca4dcfc66ff5df91a'],"['https://www.semanticscholar.org/author/M.-Meister/143936459', 'https://www.semanticscholar.org/author/Mu-Qiao/2099973958']"
BasisNet: Two-stage Model Synthesis for Efficient Inference,,['https://www.semanticscholar.org/paper/BasisNet%3A-Two-stage-Model-Synthesis-for-Efficient-Zhang-Chu/807faf818aa92dcb543d25a39c6c397e5fceed5d'],"['https://www.semanticscholar.org/author/Mingda-Zhang/32818833', 'https://www.semanticscholar.org/author/Adriana-Kovashka/1770205', 'https://www.semanticscholar.org/author/Chun-Te-Chu/3328706']"
Bridging the Imitation Gap by Adaptive Insubordination,,['https://www.semanticscholar.org/paper/Bridging-the-Imitation-Gap-by-Adaptive-Weihs-Jain/3f618d2500477729926ce7d9d311e7e69477dc07'],"['https://www.semanticscholar.org/author/Luca-Weihs/20745881', 'https://www.semanticscholar.org/author/A.-Schwing/2068227', 'https://www.semanticscholar.org/author/S.-Lazebnik/1749609', 'https://www.semanticscholar.org/author/Unnat-Jain/10680632', 'https://www.semanticscholar.org/author/Aniruddha-Kembhavi/2684226', 'https://www.semanticscholar.org/author/Jordi-Salvador/145704057']"
Can Kernel Transfer Operators Help Flow based Generative Models?,,['https://www.semanticscholar.org/paper/A-Study-of-Cellular-Traffic-Data-Prediction-by-ELM-Zheng-Lai/f2bcea9292eb1320d0d5eace6a9829faa9d61b96'],"['https://www.semanticscholar.org/author/Chen-Hualiang/67040960', 'https://www.semanticscholar.org/author/Wenhao-Lai/35453687', 'https://www.semanticscholar.org/author/X.-Zheng/48922463', 'https://www.semanticscholar.org/author/Shen-Fang/2111804910', 'https://www.semanticscholar.org/author/Ziqiao-Li/40862330']"
A Critical Analysis of Distribution Shift,,['https://www.semanticscholar.org/paper/Genomic-analysis-of-methanogenic-archaea-reveals-a-Gilmore-Henske/04693bf2141c5a6c7299d886087241325ae30408'],"['https://www.semanticscholar.org/author/A.-Pressman/50782844', 'https://www.semanticscholar.org/author/John-K.-Henske/3818858', 'https://www.semanticscholar.org/author/James-Z-Cogan/2060900149', 'https://www.semanticscholar.org/author/J.-Sexton/15325028', 'https://www.semanticscholar.org/author/Xuefeng-Peng/2109626660', 'https://www.semanticscholar.org/author/Michelle-A.-O%E2%80%99Malley/1396510453', 'https://www.semanticscholar.org/author/Kevin-V.-Solomon/50298323', 'https://www.semanticscholar.org/author/Justin-I.-Yoo/153790178', 'https://www.semanticscholar.org/author/Veronika-Kivenson/23221720', 'https://www.semanticscholar.org/author/Susanna-Sepp%C3%A4l%C3%A4/48137446', 'https://www.semanticscholar.org/author/Lauren-M.-Huyett/2469068', 'https://www.semanticscholar.org/author/Yerpeng-Tan/4481985', 'https://www.semanticscholar.org/author/Sean-P.-Gilmore/10284289', 'https://www.semanticscholar.org/author/D.-Valentine/2989304']"
Random Network Distillation as a Diversity Metric for Both Image and Text Generation,,['https://www.semanticscholar.org/paper/Random-Network-Distillation-as-a-Diversity-Metric-Fowl-Goldblum/71744cc60416f64c9411aac9f92b0452999efe38'],"['https://www.semanticscholar.org/author/Amr-Sharaf/143816740', 'https://www.semanticscholar.org/author/Liam-Fowl/120165773', 'https://www.semanticscholar.org/author/T.-Goldstein/1962083', 'https://www.semanticscholar.org/author/Micah-Goldblum/121592562', 'https://www.semanticscholar.org/author/Arjun-Gupta/48668934']"
A REINFORCEMENT LEARNING FRAMEWORK FOR TIME DEPENDENT CAUSAL EFFECTS EVALUATION IN A/B TESTING,,['https://www.semanticscholar.org/paper/A-Reinforcement-Learning-Framework-for-Causal-in-Shi-Wang/5948a18c0ea57dd37e62bd68ff634f0720c9327c'],"['https://www.semanticscholar.org/author/R.-Song/145401368', 'https://www.semanticscholar.org/author/C.-Shi/6086301', 'https://www.semanticscholar.org/author/Hongtu-Zhu/46232448', 'https://www.semanticscholar.org/author/X.-Wang/145779951', 'https://www.semanticscholar.org/author/Jieping-Ye/2778556', 'https://www.semanticscholar.org/author/Shikai-Luo/31004086']"
Estimating Example Difficulty using Variance of Gradients,,['https://www.semanticscholar.org/paper/Estimating-Example-Difficulty-using-Variance-of-Agarwal-Hooker/8143d60e788111abdd1f67d74d61753f2e7ba19d'],"['https://www.semanticscholar.org/author/Chirag-Agarwal/40228633', 'https://www.semanticscholar.org/author/Sara-Hooker/50237813']"
Sharing Less is More: Lifelong Learning in Deep Networks with Selective Layer Transfer,,['https://www.semanticscholar.org/paper/Sharing-Less-is-More%3A-Lifelong-Learning-in-Deep-Lee-Behpour/720151c734090366332381846f61ed39f0a331d0'],"['https://www.semanticscholar.org/author/Sima-Behpour/2761655', 'https://www.semanticscholar.org/author/Seungwon-Lee/2108071603', 'https://www.semanticscholar.org/author/Eric-Eaton/144020269']"
Semantic-Guided Representation Enhancement for Self-supervised Monocular Trained Depth Estimation,,['https://www.semanticscholar.org/paper/Semantic-Guided-Representation-Enhancement-for-Li-Mao/40cbc2ccf59b36a23cce761226ec2399dba67627'],"['https://www.semanticscholar.org/author/Yanning-Zhang/2047640322', 'https://www.semanticscholar.org/author/Qing-Mao/2065959209', 'https://www.semanticscholar.org/author/Rui-Li/1500522974']"
Redefining The Self-Normalization Property,,['https://www.semanticscholar.org/paper/New-results-on-jets-and-heavy-flavor-in-heavy-ion-Aiola-collaboration/cc4099c641bf6bc7a1e45af78320d8728dd67765'],"['https://www.semanticscholar.org/author/for-the-Alice-collaboration/102245758', 'https://www.semanticscholar.org/author/S.-Aiola/152287527']"
Hamiltonian Q-Learning: Leveraging Importance-sampling for Data Efficient RL,,['https://www.semanticscholar.org/paper/Hamiltonian-Q-Learning%3A-Leveraging-for-Data-RL-Madhushani-Dey/9cad8928eedb9c76744c108cdd7cf5b8b6f2ef7c'],"['https://www.semanticscholar.org/author/Udari-Madhushani/123607249', 'https://www.semanticscholar.org/author/Naomi-Ehrich-Leonard/3301461', 'https://www.semanticscholar.org/author/Biswadip-Dey/32553531', 'https://www.semanticscholar.org/author/Amit-Chakraborty/2019491887']"
